src_claim_id,dst_claim_id,src_paper,src_kind,src_label,src_section,src_line_start,src_line_end,dst_paper,dst_kind,dst_label,dst_section,dst_line_start,dst_line_end
GLC2:remark:r:recover IndCoh,GLC2:corollary:c:from QCoh * to fact placid,GLC2,remark,r:recover IndCoh,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5085,5105,GLC2,corollary,c:from QCoh * to fact placid,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5071,5083
GLC2:corollary:c:IndCoh* Op bdd below,GLC2:remark:r:recover IndCoh,GLC2,corollary,c:IndCoh* Op bdd below,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5173,5188,GLC2,remark,r:recover IndCoh,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5085,5105
GLC2:corollary:c:from QCoh * to fact rel,GLC2:lemma:l:Psi IndCoh* IndSch,GLC2,corollary,c:from QCoh * to fact rel,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5392,5395,GLC2,lemma,l:Psi IndCoh* IndSch,Ind-coherent sheaves in infinite type,22481,22484
GLC2:corollary:c:from QCoh * to fact rel,GLC2:lemma:l:pt to pt/H,GLC2,corollary,c:from QCoh * to fact rel,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5392,5395,GLC2,lemma,l:pt to pt/H,Factorization patterns,23805,23808
GLC2:corollary:c:from QCoh * to fact rel,GLC2:proposition:p:IndCoh Op via fact almost,GLC2,corollary,c:from QCoh * to fact rel,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5392,5395,GLC2,proposition,p:IndCoh Op via fact almost,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5257,5270
GLC2:corollary:c:from QCoh * to fact rel,GLC2:proposition:p:QCoh co descent,GLC2,corollary,c:from QCoh * to fact rel,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5392,5395,GLC2,proposition,p:QCoh co descent,Ind-coherent sheaves in infinite type,21634,21638
GLC2:corollary:c:from QCoh * to fact rel,GLC2:theorem:t:from QCoh star to fact,GLC2,corollary,c:from QCoh * to fact rel,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5392,5395,GLC2,theorem,t:from QCoh star to fact,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5030,5034
GLC2:lemma:auto0064@L5485,GLC2:proposition:p:IndCoh Op via fact almost,GLC2,lemma,,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5485,5487,GLC2,proposition,p:IndCoh Op via fact almost,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5257,5270
GLC2:remark:auto0065@L5543,GLC2:corollary:c:IndCoh* Op bdd below,GLC2,remark,,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5543,5565,GLC2,corollary,c:IndCoh* Op bdd below,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5173,5188
GLC2:remark:auto0065@L5543,GLC2:corollary:c:R mod in A,GLC2,remark,,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5543,5565,GLC2,corollary,c:R mod in A,Unital structures,31116,31119
GLC2:remark:auto0065@L5543,GLC2:theorem:t:FF,GLC2,remark,,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5543,5565,GLC2,theorem,t:FF,The Feigin-Frenkel isomorphism and its applications,6418,6421
GLC2:lemma:l:coaction functor term n,GLC2:corollary:c:z-mod KM,GLC2,lemma,l:coaction functor term n,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5681,5683,GLC2,corollary,c:z-mod KM,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5624,5630
GLC2:corollary:c:coaction homotopy,GLC2:corollary:c:IndCoh* Op bdd below,GLC2,corollary,c:coaction homotopy,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5700,5702,GLC2,corollary,c:IndCoh* Op bdd below,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5173,5188
GLC2:corollary:c:coaction homotopy,GLC2:corollary:c:dir im IndCoh* t exact,GLC2,corollary,c:coaction homotopy,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5700,5702,GLC2,corollary,c:dir im IndCoh* t exact,Ind-coherent sheaves in infinite type,22469,22473
GLC2:corollary:c:coaction homotopy,GLC2:corollary:c:from QCoh * to fact placid,GLC2,corollary,c:coaction homotopy,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5700,5702,GLC2,corollary,c:from QCoh * to fact placid,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5071,5083
GLC2:corollary:c:coaction homotopy,GLC2:corollary:c:z-mod KM,GLC2,corollary,c:coaction homotopy,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5700,5702,GLC2,corollary,c:z-mod KM,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5624,5630
GLC2:corollary:c:coaction homotopy,GLC2:lemma:l:coaction functor term n,GLC2,corollary,c:coaction homotopy,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5700,5702,GLC2,lemma,l:coaction functor term n,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5681,5683
GLC2:corollary:c:coaction homotopy,GLC2:lemma:l:modules for fact alg restr untl,GLC2,corollary,c:coaction homotopy,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5700,5702,GLC2,lemma,l:modules for fact alg restr untl,Unital structures,30566,30569
GLC2:corollary:c:coaction homotopy,GLC2:lemma:l:plus part KM,GLC2,corollary,c:coaction homotopy,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5700,5702,GLC2,lemma,l:plus part KM,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,4874,4889
GLC2:lemma:l:restr Gr,GLC2:lemma:l:fact res crit,GLC2,lemma,l:restr Gr,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,6154,6156,GLC2,lemma,l:fact res crit,Factorization patterns,26762,26789
GLC2:remark:auto0072@L6213,GLC2:corollary:c:z action on KL,GLC2,remark,,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,6213,6220,GLC2,corollary,c:z action on KL,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,6198,6211
GLC2:remark:auto0072@L6213,GLC2:lemma:l:coaction functor term n,GLC2,remark,,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,6213,6220,GLC2,lemma,l:coaction functor term n,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5681,5683
GLC2:proposition:p:DS enh coarse,GLC2:corollary:c:from QCoh * to fact placid,GLC2,proposition,p:DS enh coarse,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,6319,6337,GLC2,corollary,c:from QCoh * to fact placid,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5071,5083
GLC2:theorem:t:Ra-W,GLC2:corollary:c:z action on Wht(KM),GLC2,theorem,t:Ra-W,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,6362,6369,GLC2,corollary,c:z action on Wht(KM),Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,6241,6261
GLC2:theorem:t:FF,GLC2:remark:r:choice CS,GLC2,theorem,t:FF,The Feigin-Frenkel isomorphism and its applications,6418,6421,GLC2,remark,r:choice CS,Geometric Satake and Casselman-Shalika formula: recollections,2158,2178
GLC2:theorem:t:FF,GLC2:theorem:t:FLE and Sat,GLC2,theorem,t:FF,The Feigin-Frenkel isomorphism and its applications,6418,6421,GLC2,theorem,t:FLE and Sat,The critical FLE,7482,7503
GLC2:theorem:t:FF,GLC2:theorem:t:birth,GLC2,theorem,t:FF,The Feigin-Frenkel isomorphism and its applications,6418,6421,GLC2,theorem,t:birth,The Feigin-Frenkel isomorphism and its applications,6503,6506
GLC2:remark:auto0079@L6508,GLC2:theorem:t:birth,GLC2,remark,,The Feigin-Frenkel isomorphism and its applications,6508,6519,GLC2,theorem,t:birth,The Feigin-Frenkel isomorphism and its applications,6503,6506
GLC2:remark:auto0080@L6567,GLC2:corollary:c:R mod in A,GLC2,remark,,The Feigin-Frenkel isomorphism and its applications,6567,6571,GLC2,corollary,c:R mod in A,Unital structures,31116,31119
GLC2:remark:auto0080@L6567,GLC2:corollary:c:z-mod KM,GLC2,remark,,The Feigin-Frenkel isomorphism and its applications,6567,6571,GLC2,corollary,c:z-mod KM,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5624,5630
GLC2:remark:auto0080@L6567,GLC2:proposition:p:IndCoh Op via fact almost,GLC2,remark,,The Feigin-Frenkel isomorphism and its applications,6567,6571,GLC2,proposition,p:IndCoh Op via fact almost,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5257,5270
GLC2:lemma:l:R-mod KL,GLC2:lemma:l:coaction functor term n,GLC2,lemma,l:R-mod KL,The Feigin-Frenkel isomorphism and its applications,6637,6639,GLC2,lemma,l:coaction functor term n,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5681,5683
GLC2:lemma:l:coaction functor term KL n,GLC2:corollary:c:coaction homotopy,GLC2,lemma,l:coaction functor term KL n,The Feigin-Frenkel isomorphism and its applications,6668,6670,GLC2,corollary,c:coaction homotopy,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5700,5702
GLC2:lemma:l:coaction functor term KL n,GLC2:lemma:l:coaction functor term n,GLC2,lemma,l:coaction functor term KL n,The Feigin-Frenkel isomorphism and its applications,6668,6670,GLC2,lemma,l:coaction functor term n,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5681,5683
GLC2:lemma:l:coaction functor term KL n,GLC2:proposition:p:IndCoh Op via fact almost,GLC2,lemma,l:coaction functor term KL n,The Feigin-Frenkel isomorphism and its applications,6668,6670,GLC2,proposition,p:IndCoh Op via fact almost,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5257,5270
GLC2:lemma:l:Rep G act on KM,GLC2:corollary:c:z action on KL,GLC2,lemma,l:Rep G act on KM,The Feigin-Frenkel isomorphism and its applications,6932,6942,GLC2,corollary,c:z action on KL,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,6198,6211
GLC2:corollary:c:Hecke action t-exact,GLC2:corollary:c:z action on KL,GLC2,corollary,c:Hecke action t-exact,The Feigin-Frenkel isomorphism and its applications,6955,6958,GLC2,corollary,c:z action on KL,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,6198,6211
GLC2:corollary:c:Hecke action t-exact,GLC2:lemma:l:Rep G act on KM,GLC2,corollary,c:Hecke action t-exact,The Feigin-Frenkel isomorphism and its applications,6955,6958,GLC2,lemma,l:Rep G act on KM,The Feigin-Frenkel isomorphism and its applications,6932,6942
GLC2:corollary:c:Hecke action t-exact,GLC2:lemma:l:hom category,GLC2,corollary,c:Hecke action t-exact,The Feigin-Frenkel isomorphism and its applications,6955,6958,GLC2,lemma,l:hom category,Ind-coherent sheaves on monodromy-free opers,4144,4146
GLC2:corollary:c:Hecke action t-exact,GLC2:theorem:t:critical FLE,GLC2,corollary,c:Hecke action t-exact,The Feigin-Frenkel isomorphism and its applications,6955,6958,GLC2,theorem,t:critical FLE,The critical FLE,7087,7089
GLC2:remark:auto0086@L7093,GLC2:theorem:t:critical FLE,GLC2,remark,,The critical FLE,7093,7105,GLC2,theorem,t:critical FLE,The critical FLE,7087,7089
GLC2:remark:auto0086@L7093,GLC2:theorem:t:critical FLE pointwise,GLC2,remark,,The critical FLE,7093,7105,GLC2,theorem,t:critical FLE pointwise,The critical FLE,7153,7156
GLC2:lemma:l:FLE is unital,GLC2:lemma:l:unit determines strict,GLC2,lemma,l:FLE is unital,The critical FLE,7122,7124,GLC2,lemma,l:unit determines strict,Unital structures,29862,29865
GLC2:lemma:l:FLE is unital,GLC2:proposition:p:mon-free to all,GLC2,lemma,l:FLE is unital,The critical FLE,7122,7124,GLC2,proposition,p:mon-free to all,Ind-coherent sheaves on monodromy-free opers,3657,3669
GLC2:lemma:l:FLE is unital,GLC2:theorem:t:center as DS,GLC2,lemma,l:FLE is unital,The critical FLE,7122,7124,GLC2,theorem,t:center as DS,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,6300,6302
GLC2:corollary:c:FLE is unital,GLC2:theorem:t:critical FLE,GLC2,corollary,c:FLE is unital,The critical FLE,7143,7145,GLC2,theorem,t:critical FLE,The critical FLE,7087,7089
GLC2:theorem:t:critical FLE pointwise,GLC2:theorem:t:Ra-W,GLC2,theorem,t:critical FLE pointwise,The critical FLE,7153,7156,GLC2,theorem,t:Ra-W,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,6362,6369
GLC2:theorem:t:critical FLE pointwise,GLC2:theorem:t:critical FLE,GLC2,theorem,t:critical FLE pointwise,The critical FLE,7153,7156,GLC2,theorem,t:critical FLE,The critical FLE,7087,7089
GLC2:proposition:p:FLE pres comp,GLC2:lemma:l:Sph and Whit adj,GLC2,proposition,p:FLE pres comp,The critical FLE,7171,7174,GLC2,lemma,l:Sph and Whit adj,The critical FLE,7258,7264
GLC2:proposition:p:FLE pres comp,GLC2:proposition:p:mon-free to all,GLC2,proposition,p:FLE pres comp,The critical FLE,7171,7174,GLC2,proposition,p:mon-free to all,Ind-coherent sheaves on monodromy-free opers,3657,3669
GLC2:proposition:p:FLE pres comp,GLC2:theorem:t:critical FLE,GLC2,proposition,p:FLE pres comp,The critical FLE,7171,7174,GLC2,theorem,t:critical FLE,The critical FLE,7087,7089
GLC2:proposition:p:FLE pres comp,GLC2:theorem:t:critical FLE pointwise,GLC2,proposition,p:FLE pres comp,The critical FLE,7171,7174,GLC2,theorem,t:critical FLE pointwise,The critical FLE,7153,7156
GLC2:proposition:p:ptw => fact,GLC2:theorem:t:critical FLE,GLC2,proposition,p:ptw => fact,The critical FLE,7208,7211,GLC2,theorem,t:critical FLE,The critical FLE,7087,7089
GLC2:proposition:p:ptw => fact,GLC2:theorem:t:critical FLE pointwise,GLC2,proposition,p:ptw => fact,The critical FLE,7208,7211,GLC2,theorem,t:critical FLE pointwise,The critical FLE,7153,7156
GLC2:remark:auto0093@L7266,GLC2:lemma:l:Sph and Whit adj,GLC2,remark,,The critical FLE,7266,7269,GLC2,lemma,l:Sph and Whit adj,The critical FLE,7258,7264
GLC2:proposition:p:inverse FLE,GLC2:lemma:l:Sph and Whit adj,GLC2,proposition,p:inverse FLE,The critical FLE,7371,7373,GLC2,lemma,l:Sph and Whit adj,The critical FLE,7258,7264
GLC2:proposition:p:pre-FLE,GLC2:lemma:l:Rep G act on KM,GLC2,proposition,p:pre-FLE,The critical FLE,7630,7632,GLC2,lemma,l:Rep G act on KM,The Feigin-Frenkel isomorphism and its applications,6932,6942
GLC2:lemma:l:pre-FLE,GLC2:proposition:p:pre-FLE,GLC2,lemma,l:pre-FLE,The critical FLE,7640,7652,GLC2,proposition,p:pre-FLE,The critical FLE,7630,7632
GLC2:lemma:l:pre-FLE,GLC2:remark:r:CS again,GLC2,lemma,l:pre-FLE,The critical FLE,7640,7652,GLC2,remark,r:CS again,Geometric Satake and Casselman-Shalika formula: recollections,2592,2606
GLC2:lemma:l:pre FLE unit,GLC2:corollary:c:FLE is unital,GLC2,lemma,l:pre FLE unit,The critical FLE,7722,7727,GLC2,corollary,c:FLE is unital,The critical FLE,7143,7145
GLC2:lemma:l:pre FLE unit,GLC2:proposition:p:pre-FLE,GLC2,lemma,l:pre FLE unit,The critical FLE,7722,7727,GLC2,proposition,p:pre-FLE,The critical FLE,7630,7632
GLC2:remark:auto0101@L7736,GLC2:lemma:l:pre FLE unit,GLC2,remark,,The critical FLE,7736,7739,GLC2,lemma,l:pre FLE unit,The critical FLE,7722,7727
GLC2:remark:auto0101@L7736,GLC2:proposition:p:IndCoh Op via fact almost,GLC2,remark,,The critical FLE,7736,7739,GLC2,proposition,p:IndCoh Op via fact almost,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,5257,5270
GLC2:lemma:l:pre FLE t exact,GLC2:corollary:c:Hecke action t-exact,GLC2,lemma,l:pre FLE t exact,The critical FLE,7773,7777,GLC2,corollary,c:Hecke action t-exact,The Feigin-Frenkel isomorphism and its applications,6955,6958
GLC2:lemma:l:pre FLE t exact,GLC2:lemma:l:DS on KL exact,GLC2,lemma,l:pre FLE t exact,The critical FLE,7773,7777,GLC2,lemma,l:DS on KL exact,Kac-Moody modules and the Kazhdan-Lusztig category,2952,2956
GLC2:lemma:l:pre FLE t exact,GLC2:proposition:p:pre-FLE,GLC2,lemma,l:pre FLE t exact,The critical FLE,7773,7777,GLC2,proposition,p:pre-FLE,The critical FLE,7630,7632
GLC2:corollary:c:FLE t exact,GLC2:lemma:l:basic adj,GLC2,corollary,c:FLE t exact,The critical FLE,7799,7803,GLC2,lemma,l:basic adj,Unital structures,30858,30862
GLC2:corollary:c:FLE t exact,GLC2:lemma:l:fact restr cat untl,GLC2,corollary,c:FLE t exact,The critical FLE,7799,7803,GLC2,lemma,l:fact restr cat untl,Unital structures,30778,30780
GLC2:corollary:c:FLE t exact,GLC2:lemma:l:hom category,GLC2,corollary,c:FLE t exact,The critical FLE,7799,7803,GLC2,lemma,l:hom category,Ind-coherent sheaves on monodromy-free opers,4144,4146
GLC2:corollary:c:FLE t exact,GLC2:proposition:p:Sph to unr Whit,GLC2,corollary,c:FLE t exact,The critical FLE,7799,7803,GLC2,proposition,p:Sph to unr Whit,Proof of the pointwise version of the critical FLE,8813,8824
GLC2:corollary:c:FLE t exact,GLC2:theorem:t:Ra-W,GLC2,corollary,c:FLE t exact,The critical FLE,7799,7803,GLC2,theorem,t:Ra-W,Digression: \texorpdfstring{$\IndCoh^*$}{IndCoh*} via factorization algebras,6362,6369
GLC2:corollary:c:FLE t exact,GLC2:theorem:t:create fact ff,GLC2,corollary,c:FLE t exact,The critical FLE,7799,7803,GLC2,theorem,t:create fact ff,From module categories over \texorpdfstring{$\QCoh(\LS^\mer_\cG)$}{QCohLS} to factorization module categories over \texorpdfstring{$\Rep(\cG)$}{RepG},36291,36293
GLC2:remark:auto0107@L8406,GLC2:corollary:c:temp quot via action C,GLC2,remark,,Proof of the pointwise version of the critical FLE,8406,8416,GLC2,corollary,c:temp quot via action C,Proof of the pointwise version of the critical FLE,8392,8394
GLC2:corollary:c:temp quot via action C 1,GLC2:proposition:p:recover compl via Sph,GLC2,corollary,c:temp quot via action C 1,Proof of the pointwise version of the critical FLE,8422,8428,GLC2,proposition,p:recover compl via Sph,Ind-coherent sheaves on monodromy-free opers,4212,4214
GLC2:corollary:c:temp quot via action C 1,GLC2:theorem:t:FLE and Sat,GLC2,corollary,c:temp quot via action C 1,Proof of the pointwise version of the critical FLE,8422,8428,GLC2,theorem,t:FLE and Sat,The critical FLE,7482,7503
GLC2:corollary:c:temp quot via action C 1,GLC2:theorem:t:critical FLE pointwise,GLC2,corollary,c:temp quot via action C 1,Proof of the pointwise version of the critical FLE,8422,8428,GLC2,theorem,t:critical FLE pointwise,The critical FLE,7153,7156
GLC2:proposition:p:opers is temp,GLC2:proposition:p:IndCoh mf as QCoh ten prod,GLC2,proposition,p:opers is temp,Proof of the pointwise version of the critical FLE,8487,8489,GLC2,proposition,p:IndCoh mf as QCoh ten prod,Ind-coherent sheaves on monodromy-free opers,4674,4676
GLC2:proposition:p:KL is temp,GLC2:corollary:c:temp quot via action C 1,GLC2,proposition,p:KL is temp,Proof of the pointwise version of the critical FLE,8521,8523,GLC2,corollary,c:temp quot via action C 1,Proof of the pointwise version of the critical FLE,8422,8428
